A volitile liquid has a vapor pressure of 0.426 atm at 286 K. The enthalpy of vaporization is 18.69 kJ/mol. What is the vapor ressure at 347 K?, 1.710 atm, 1.283 atm, 0.426 atm, 0.642 atm, 2.564 atm
A volitile liquid (&Delta;H<sub>vap</sub> = 18.69 kJ/mol) has a vapor pressure of 0.426 atm at 286 K. At what temperature is the vapor pressure 1.710 atm?, 347 K, 286 K, 204 K, 490 K,  61 K
A volitile liquid has a vapor pressure of 0.426 atm at 286 K and a vapor pressure of 1.710 atm at 347 K. What is the enthalpy of vaporization (&Delta; H<sub>vap</sub>) for the liquid?, 18.69 kJ/mol, 37.37 kJ/mol,  9.34 kJ/mol, 28.03 kJ/mol, 18687 kJ/mol
A volitile liquid with &Delta;H<sub>vap</sub> = 18.69 kJ/mol has a vapor pressure of 0.426 atm at 286 K. What is the normal boiling temperature is the liquid?, 321 K, 286 K, 347 K, 490 K,  61 K
A volitile liquid has a vapor pressure of 0.325 atm at 293 K. The enthalpy of vaporization is 32.82 kJ/mol. What is the vapor ressure at 330 K?, 1.480 atm, 1.155 atm, 0.325 atm, 0.577 atm, 2.221 atm
A volitile liquid (&Delta;H<sub>vap</sub> = 32.82 kJ/mol) has a vapor pressure of 0.325 atm at 293 K. At what temperature is the vapor pressure 1.480 atm?, 330 K, 293 K, 184 K, 477 K,  37 K
A volitile liquid has a vapor pressure of 0.325 atm at 293 K and a vapor pressure of 1.480 atm at 330 K. What is the enthalpy of vaporization (&Delta; H<sub>vap</sub>) for the liquid?, 32.82 kJ/mol, 65.64 kJ/mol, 16.41 kJ/mol, 49.23 kJ/mol, 32822 kJ/mol
A volitile liquid with &Delta;H<sub>vap</sub> = 32.82 kJ/mol has a vapor pressure of 0.325 atm at 293 K. What is the normal boiling temperature is the liquid?, 320 K, 293 K, 330 K, 477 K,  37 K
A volitile liquid has a vapor pressure of 0.454 atm at 291 K. The enthalpy of vaporization is 22.42 kJ/mol. What is the vapor ressure at 331 K?, 1.390 atm, 0.937 atm, 0.454 atm, 0.468 atm, 2.086 atm
A volitile liquid (&Delta;H<sub>vap</sub> = 22.42 kJ/mol) has a vapor pressure of 0.454 atm at 291 K. At what temperature is the vapor pressure 1.390 atm?, 331 K, 291 K, 186 K, 477 K,  40 K
A volitile liquid has a vapor pressure of 0.454 atm at 291 K and a vapor pressure of 1.390 atm at 331 K. What is the enthalpy of vaporization (&Delta; H<sub>vap</sub>) for the liquid?, 22.42 kJ/mol, 44.84 kJ/mol, 11.21 kJ/mol, 33.63 kJ/mol, 22421 kJ/mol
A volitile liquid with &Delta;H<sub>vap</sub> = 22.42 kJ/mol has a vapor pressure of 0.454 atm at 291 K. What is the normal boiling temperature is the liquid?, 318 K, 291 K, 331 K, 477 K,  40 K
A volitile liquid has a vapor pressure of 0.466 atm at 294 K. The enthalpy of vaporization is 38.86 kJ/mol. What is the vapor ressure at 341 K?, 4.266 atm, 3.800 atm, 0.466 atm, 1.900 atm, 6.398 atm
A volitile liquid (&Delta;H<sub>vap</sub> = 38.86 kJ/mol) has a vapor pressure of 0.466 atm at 294 K. At what temperature is the vapor pressure 4.266 atm?, 341 K, 294 K, 194 K, 488 K,  47 K
A volitile liquid has a vapor pressure of 0.466 atm at 294 K and a vapor pressure of 4.266 atm at 341 K. What is the enthalpy of vaporization (&Delta; H<sub>vap</sub>) for the liquid?, 38.86 kJ/mol, 77.72 kJ/mol, 19.43 kJ/mol, 58.29 kJ/mol, 38859 kJ/mol
A volitile liquid with &Delta;H<sub>vap</sub> = 38.86 kJ/mol has a vapor pressure of 0.466 atm at 294 K. What is the normal boiling temperature is the liquid?, 309 K, 294 K, 341 K, 488 K,  47 K
A volitile liquid has a vapor pressure of 0.468 atm at 272 K. The enthalpy of vaporization is 20.92 kJ/mol. What is the vapor ressure at 358 K?, 4.406 atm, 3.938 atm, 0.468 atm, 1.969 atm, 6.609 atm
A volitile liquid (&Delta;H<sub>vap</sub> = 20.92 kJ/mol) has a vapor pressure of 0.468 atm at 272 K. At what temperature is the vapor pressure 4.406 atm?, 358 K, 272 K, 223 K, 494 K,  87 K
A volitile liquid has a vapor pressure of 0.468 atm at 272 K and a vapor pressure of 4.406 atm at 358 K. What is the enthalpy of vaporization (&Delta; H<sub>vap</sub>) for the liquid?, 20.92 kJ/mol, 41.84 kJ/mol, 10.46 kJ/mol, 31.38 kJ/mol, 20921 kJ/mol
A volitile liquid with &Delta;H<sub>vap</sub> = 20.92 kJ/mol has a vapor pressure of 0.468 atm at 272 K. What is the normal boiling temperature is the liquid?, 296 K, 272 K, 358 K, 494 K,  87 K
A volitile liquid has a vapor pressure of 0.381 atm at 293 K. The enthalpy of vaporization is 27.77 kJ/mol. What is the vapor ressure at 332 K?, 1.437 atm, 1.056 atm, 0.381 atm, 0.528 atm, 2.155 atm
A volitile liquid (&Delta;H<sub>vap</sub> = 27.77 kJ/mol) has a vapor pressure of 0.381 atm at 293 K. At what temperature is the vapor pressure 1.437 atm?, 332 K, 293 K, 185 K, 478 K,  39 K
A volitile liquid has a vapor pressure of 0.381 atm at 293 K and a vapor pressure of 1.437 atm at 332 K. What is the enthalpy of vaporization (&Delta; H<sub>vap</sub>) for the liquid?, 27.77 kJ/mol, 55.55 kJ/mol, 13.89 kJ/mol, 41.66 kJ/mol, 27774 kJ/mol
A volitile liquid with &Delta;H<sub>vap</sub> = 27.77 kJ/mol has a vapor pressure of 0.381 atm at 293 K. What is the normal boiling temperature is the liquid?, 320 K, 293 K, 332 K, 478 K,  39 K
A volitile liquid has a vapor pressure of 0.367 atm at 279 K. The enthalpy of vaporization is 29.43 kJ/mol. What is the vapor ressure at 349 K?, 4.648 atm, 4.281 atm, 0.367 atm, 2.140 atm, 6.972 atm
A volitile liquid (&Delta;H<sub>vap</sub> = 29.43 kJ/mol) has a vapor pressure of 0.367 atm at 279 K. At what temperature is the vapor pressure 4.648 atm?, 349 K, 279 K, 209 K, 488 K,  70 K
A volitile liquid has a vapor pressure of 0.367 atm at 279 K and a vapor pressure of 4.648 atm at 349 K. What is the enthalpy of vaporization (&Delta; H<sub>vap</sub>) for the liquid?, 29.43 kJ/mol, 58.87 kJ/mol, 14.72 kJ/mol, 44.15 kJ/mol, 29435 kJ/mol
A volitile liquid with &Delta;H<sub>vap</sub> = 29.43 kJ/mol has a vapor pressure of 0.367 atm at 279 K. What is the normal boiling temperature is the liquid?, 303 K, 279 K, 349 K, 488 K,  70 K
A volitile liquid has a vapor pressure of 0.316 atm at 278 K. The enthalpy of vaporization is 34.74 kJ/mol. What is the vapor ressure at 355 K?, 8.035 atm, 7.719 atm, 0.316 atm, 3.859 atm, %12.052 atm
A volitile liquid (&Delta;H<sub>vap</sub> = 34.74 kJ/mol) has a vapor pressure of 0.316 atm at 278 K. At what temperature is the vapor pressure 8.035 atm?, 355 K, 278 K, 216 K, 494 K,  77 K
A volitile liquid has a vapor pressure of 0.316 atm at 278 K and a vapor pressure of 8.035 atm at 355 K. What is the enthalpy of vaporization (&Delta; H<sub>vap</sub>) for the liquid?, 34.74 kJ/mol, 69.48 kJ/mol, 17.37 kJ/mol, 52.11 kJ/mol, 34738 kJ/mol
A volitile liquid with &Delta;H<sub>vap</sub> = 34.74 kJ/mol has a vapor pressure of 0.316 atm at 278 K. What is the normal boiling temperature is the liquid?, 302 K, 278 K, 355 K, 494 K,  77 K
A volitile liquid has a vapor pressure of 0.397 atm at 300 K. The enthalpy of vaporization is 16.81 kJ/mol. What is the vapor ressure at 357 K?, 1.182 atm, 0.785 atm, 0.397 atm, 0.392 atm, 1.773 atm
A volitile liquid (&Delta;H<sub>vap</sub> = 16.81 kJ/mol) has a vapor pressure of 0.397 atm at 300 K. At what temperature is the vapor pressure 1.182 atm?, 357 K, 300 K, 208 K, 507 K,  58 K
A volitile liquid has a vapor pressure of 0.397 atm at 300 K and a vapor pressure of 1.182 atm at 357 K. What is the enthalpy of vaporization (&Delta; H<sub>vap</sub>) for the liquid?, 16.81 kJ/mol, 33.61 kJ/mol,  8.40 kJ/mol, 25.21 kJ/mol, 16806 kJ/mol
A volitile liquid with &Delta;H<sub>vap</sub> = 16.81 kJ/mol has a vapor pressure of 0.397 atm at 300 K. What is the normal boiling temperature is the liquid?, 347 K, 300 K, 357 K, 507 K,  58 K
A volitile liquid has a vapor pressure of 0.424 atm at 299 K. The enthalpy of vaporization is 26.02 kJ/mol. What is the vapor ressure at 337 K?, 1.372 atm, 0.948 atm, 0.424 atm, 0.474 atm, 2.058 atm
A volitile liquid (&Delta;H<sub>vap</sub> = 26.02 kJ/mol) has a vapor pressure of 0.424 atm at 299 K. At what temperature is the vapor pressure 1.372 atm?, 337 K, 299 K, 188 K, 487 K,  38 K
A volitile liquid has a vapor pressure of 0.424 atm at 299 K and a vapor pressure of 1.372 atm at 337 K. What is the enthalpy of vaporization (&Delta; H<sub>vap</sub>) for the liquid?, 26.02 kJ/mol, 52.03 kJ/mol, 13.01 kJ/mol, 39.02 kJ/mol, 26016 kJ/mol
A volitile liquid with &Delta;H<sub>vap</sub> = 26.02 kJ/mol has a vapor pressure of 0.424 atm at 299 K. What is the normal boiling temperature is the liquid?, 326 K, 299 K, 337 K, 487 K,  38 K
