A first order reaction<p>A --> products<p>has a rate constant k =  5.644E-03 s<sup>-1</sup>. What is the concentration after  10.0 seconds if the initial concentration is 2.533 M?,  2.394E+00 M,  2.477E+00 M,  2.216E+00 M,  2.263E+00 M,  2.463E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  5.644E-03 s<sup>-1</sup>. What is the concentration after  30.0 seconds if the initial concentration is 2.533 M?,  2.139E+00 M,  2.364E+00 M,  1.773E+00 M,  1.806E+00 M,  2.328E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  5.644E-03 s<sup>-1</sup>. What is the concentration after  50.0 seconds if the initial concentration is 2.533 M?,  1.910E+00 M,  2.251E+00 M,  1.477E+00 M,  1.441E+00 M,  2.200E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  5.644E-03 s<sup>-1</sup>. What is the concentration after  70.0 seconds if the initial concentration is 2.533 M?,  1.707E+00 M,  2.138E+00 M,  1.266E+00 M,  1.150E+00 M,  2.079E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  5.644E-03 s<sup>-1</sup>. What is the concentration after  90.0 seconds if the initial concentration is 2.533 M?,  1.524E+00 M,  2.025E+00 M,  1.108E+00 M,  9.172E-01 M,  1.965E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  5.644E-03 s<sup>-1</sup>. What is the concentration after 110.0 seconds if the initial concentration is 2.533 M?,  1.362E+00 M,  1.913E+00 M,  9.846E-01 M,  7.318E-01 M,  1.857E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  4.636E-03 s<sup>-1</sup>. What is the concentration after  10.0 seconds if the initial concentration is 2.290 M?,  2.186E+00 M,  2.243E+00 M,  2.070E+00 M,  2.087E+00 M,  2.237E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  4.636E-03 s<sup>-1</sup>. What is the concentration after  30.0 seconds if the initial concentration is 2.290 M?,  1.992E+00 M,  2.150E+00 M,  1.737E+00 M,  1.734E+00 M,  2.136E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  4.636E-03 s<sup>-1</sup>. What is the concentration after  50.0 seconds if the initial concentration is 2.290 M?,  1.816E+00 M,  2.058E+00 M,  1.496E+00 M,  1.440E+00 M,  2.039E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  4.636E-03 s<sup>-1</sup>. What is the concentration after  70.0 seconds if the initial concentration is 2.290 M?,  1.655E+00 M,  1.965E+00 M,  1.314E+00 M,  1.196E+00 M,  1.947E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  4.636E-03 s<sup>-1</sup>. What is the concentration after  90.0 seconds if the initial concentration is 2.290 M?,  1.508E+00 M,  1.872E+00 M,  1.171E+00 M,  9.939E-01 M,  1.858E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  4.636E-03 s<sup>-1</sup>. What is the concentration after 110.0 seconds if the initial concentration is 2.290 M?,  1.375E+00 M,  1.780E+00 M,  1.056E+00 M,  8.256E-01 M,  1.774E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  2.416E-03 s<sup>-1</sup>. What is the concentration after  10.0 seconds if the initial concentration is 2.775 M?,  2.709E+00 M,  2.751E+00 M,  2.600E+00 M,  2.644E+00 M,  2.741E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  2.416E-03 s<sup>-1</sup>. What is the concentration after  30.0 seconds if the initial concentration is 2.775 M?,  2.581E+00 M,  2.702E+00 M,  2.310E+00 M,  2.400E+00 M,  2.676E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  2.416E-03 s<sup>-1</sup>. What is the concentration after  50.0 seconds if the initial concentration is 2.775 M?,  2.459E+00 M,  2.654E+00 M,  2.078E+00 M,  2.179E+00 M,  2.612E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  2.416E-03 s<sup>-1</sup>. What is the concentration after  70.0 seconds if the initial concentration is 2.775 M?,  2.343E+00 M,  2.606E+00 M,  1.889E+00 M,  1.979E+00 M,  2.550E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  2.416E-03 s<sup>-1</sup>. What is the concentration after  90.0 seconds if the initial concentration is 2.775 M?,  2.233E+00 M,  2.557E+00 M,  1.731E+00 M,  1.796E+00 M,  2.489E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  2.416E-03 s<sup>-1</sup>. What is the concentration after 110.0 seconds if the initial concentration is 2.775 M?,  2.127E+00 M,  2.509E+00 M,  1.597E+00 M,  1.631E+00 M,  2.430E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  1.121E-04 s<sup>-1</sup>. What is the concentration after  10.0 seconds if the initial concentration is 2.761 M?,  2.758E+00 M,  2.760E+00 M,  2.752E+00 M,  2.755E+00 M,  2.759E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  1.121E-04 s<sup>-1</sup>. What is the concentration after  30.0 seconds if the initial concentration is 2.761 M?,  2.751E+00 M,  2.757E+00 M,  2.735E+00 M,  2.742E+00 M,  2.756E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  1.121E-04 s<sup>-1</sup>. What is the concentration after  50.0 seconds if the initial concentration is 2.761 M?,  2.745E+00 M,  2.755E+00 M,  2.719E+00 M,  2.730E+00 M,  2.753E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  1.121E-04 s<sup>-1</sup>. What is the concentration after  70.0 seconds if the initial concentration is 2.761 M?,  2.739E+00 M,  2.753E+00 M,  2.702E+00 M,  2.718E+00 M,  2.750E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  1.121E-04 s<sup>-1</sup>. What is the concentration after  90.0 seconds if the initial concentration is 2.761 M?,  2.733E+00 M,  2.751E+00 M,  2.686E+00 M,  2.706E+00 M,  2.747E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  1.121E-04 s<sup>-1</sup>. What is the concentration after 110.0 seconds if the initial concentration is 2.761 M?,  2.727E+00 M,  2.748E+00 M,  2.670E+00 M,  2.693E+00 M,  2.744E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  6.516E-03 s<sup>-1</sup>. What is the concentration after  10.0 seconds if the initial concentration is 2.709 M?,  2.538E+00 M,  2.644E+00 M,  2.303E+00 M,  2.378E+00 M,  2.622E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  6.516E-03 s<sup>-1</sup>. What is the concentration after  30.0 seconds if the initial concentration is 2.709 M?,  2.228E+00 M,  2.514E+00 M,  1.771E+00 M,  1.832E+00 M,  2.457E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  6.516E-03 s<sup>-1</sup>. What is the concentration after  50.0 seconds if the initial concentration is 2.709 M?,  1.956E+00 M,  2.383E+00 M,  1.439E+00 M,  1.412E+00 M,  2.302E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  6.516E-03 s<sup>-1</sup>. What is the concentration after  70.0 seconds if the initial concentration is 2.709 M?,  1.717E+00 M,  2.253E+00 M,  1.212E+00 M,  1.088E+00 M,  2.157E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  6.516E-03 s<sup>-1</sup>. What is the concentration after  90.0 seconds if the initial concentration is 2.709 M?,  1.507E+00 M,  2.123E+00 M,  1.046E+00 M,  8.384E-01 M,  2.021E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  6.516E-03 s<sup>-1</sup>. What is the concentration after 110.0 seconds if the initial concentration is 2.709 M?,  1.323E+00 M,  1.992E+00 M,  9.209E-01 M,  6.460E-01 M,  1.893E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  3.628E-04 s<sup>-1</sup>. What is the concentration after  10.0 seconds if the initial concentration is 2.414 M?,  2.405E+00 M,  2.410E+00 M,  2.393E+00 M,  2.397E+00 M,  2.410E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  3.628E-04 s<sup>-1</sup>. What is the concentration after  30.0 seconds if the initial concentration is 2.414 M?,  2.388E+00 M,  2.403E+00 M,  2.352E+00 M,  2.362E+00 M,  2.401E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  3.628E-04 s<sup>-1</sup>. What is the concentration after  50.0 seconds if the initial concentration is 2.414 M?,  2.371E+00 M,  2.396E+00 M,  2.313E+00 M,  2.328E+00 M,  2.392E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  3.628E-04 s<sup>-1</sup>. What is the concentration after  70.0 seconds if the initial concentration is 2.414 M?,  2.353E+00 M,  2.389E+00 M,  2.275E+00 M,  2.294E+00 M,  2.384E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  3.628E-04 s<sup>-1</sup>. What is the concentration after  90.0 seconds if the initial concentration is 2.414 M?,  2.336E+00 M,  2.381E+00 M,  2.238E+00 M,  2.261E+00 M,  2.375E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  3.628E-04 s<sup>-1</sup>. What is the concentration after 110.0 seconds if the initial concentration is 2.414 M?,  2.320E+00 M,  2.374E+00 M,  2.202E+00 M,  2.229E+00 M,  2.366E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  6.901E-03 s<sup>-1</sup>. What is the concentration after  10.0 seconds if the initial concentration is 2.790 M?,  2.604E+00 M,  2.721E+00 M,  2.340E+00 M,  2.431E+00 M,  2.696E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  6.901E-03 s<sup>-1</sup>. What is the concentration after  30.0 seconds if the initial concentration is 2.790 M?,  2.269E+00 M,  2.583E+00 M,  1.769E+00 M,  1.844E+00 M,  2.516E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  6.901E-03 s<sup>-1</sup>. What is the concentration after  50.0 seconds if the initial concentration is 2.790 M?,  1.976E+00 M,  2.445E+00 M,  1.422E+00 M,  1.400E+00 M,  2.348E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  6.901E-03 s<sup>-1</sup>. What is the concentration after  70.0 seconds if the initial concentration is 2.790 M?,  1.721E+00 M,  2.307E+00 M,  1.188E+00 M,  1.062E+00 M,  2.192E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  6.901E-03 s<sup>-1</sup>. What is the concentration after  90.0 seconds if the initial concentration is 2.790 M?,  1.499E+00 M,  2.169E+00 M,  1.021E+00 M,  8.058E-01 M,  2.046E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  6.901E-03 s<sup>-1</sup>. What is the concentration after 110.0 seconds if the initial concentration is 2.790 M?,  1.306E+00 M,  2.031E+00 M,  8.949E-01 M,  6.114E-01 M,  1.909E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  2.988E-03 s<sup>-1</sup>. What is the concentration after  10.0 seconds if the initial concentration is 2.962 M?,  2.875E+00 M,  2.932E+00 M,  2.721E+00 M,  2.790E+00 M,  2.918E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  2.988E-03 s<sup>-1</sup>. What is the concentration after  30.0 seconds if the initial concentration is 2.962 M?,  2.708E+00 M,  2.872E+00 M,  2.340E+00 M,  2.476E+00 M,  2.832E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  2.988E-03 s<sup>-1</sup>. What is the concentration after  50.0 seconds if the initial concentration is 2.962 M?,  2.551E+00 M,  2.813E+00 M,  2.053E+00 M,  2.197E+00 M,  2.749E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  2.988E-03 s<sup>-1</sup>. What is the concentration after  70.0 seconds if the initial concentration is 2.962 M?,  2.403E+00 M,  2.753E+00 M,  1.829E+00 M,  1.949E+00 M,  2.668E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  2.988E-03 s<sup>-1</sup>. What is the concentration after  90.0 seconds if the initial concentration is 2.962 M?,  2.263E+00 M,  2.693E+00 M,  1.649E+00 M,  1.730E+00 M,  2.589E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  2.988E-03 s<sup>-1</sup>. What is the concentration after 110.0 seconds if the initial concentration is 2.962 M?,  2.132E+00 M,  2.633E+00 M,  1.501E+00 M,  1.535E+00 M,  2.513E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  6.972E-03 s<sup>-1</sup>. What is the concentration after  10.0 seconds if the initial concentration is 2.056 M?,  1.918E+00 M,  1.987E+00 M,  1.798E+00 M,  1.789E+00 M,  1.986E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  6.972E-03 s<sup>-1</sup>. What is the concentration after  30.0 seconds if the initial concentration is 2.056 M?,  1.668E+00 M,  1.847E+00 M,  1.438E+00 M,  1.353E+00 M,  1.852E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  6.972E-03 s<sup>-1</sup>. What is the concentration after  50.0 seconds if the initial concentration is 2.056 M?,  1.451E+00 M,  1.708E+00 M,  1.198E+00 M,  1.024E+00 M,  1.727E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  6.972E-03 s<sup>-1</sup>. What is the concentration after  70.0 seconds if the initial concentration is 2.056 M?,  1.262E+00 M,  1.568E+00 M,  1.026E+00 M,  7.748E-01 M,  1.611E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  6.972E-03 s<sup>-1</sup>. What is the concentration after  90.0 seconds if the initial concentration is 2.056 M?,  1.098E+00 M,  1.429E+00 M,  8.979E-01 M,  5.863E-01 M,  1.503E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  6.972E-03 s<sup>-1</sup>. What is the concentration after 110.0 seconds if the initial concentration is 2.056 M?,  9.550E-01 M,  1.289E+00 M,  7.980E-01 M,  4.436E-01 M,  1.401E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  7.596E-03 s<sup>-1</sup>. What is the concentration after  10.0 seconds if the initial concentration is 2.364 M?,  2.191E+00 M,  2.288E+00 M,  2.004E+00 M,  2.031E+00 M,  2.276E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  7.596E-03 s<sup>-1</sup>. What is the concentration after  30.0 seconds if the initial concentration is 2.364 M?,  1.882E+00 M,  2.136E+00 M,  1.536E+00 M,  1.499E+00 M,  2.109E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  7.596E-03 s<sup>-1</sup>. What is the concentration after  50.0 seconds if the initial concentration is 2.364 M?,  1.617E+00 M,  1.984E+00 M,  1.246E+00 M,  1.106E+00 M,  1.955E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  7.596E-03 s<sup>-1</sup>. What is the concentration after  70.0 seconds if the initial concentration is 2.364 M?,  1.389E+00 M,  1.832E+00 M,  1.047E+00 M,  8.162E-01 M,  1.812E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  7.596E-03 s<sup>-1</sup>. What is the concentration after  90.0 seconds if the initial concentration is 2.364 M?,  1.193E+00 M,  1.680E+00 M,  9.036E-01 M,  6.023E-01 M,  1.680E+00 M
A first order reaction<p>A --> products<p>has a rate constant k =  7.596E-03 s<sup>-1</sup>. What is the concentration after 110.0 seconds if the initial concentration is 2.364 M?,  1.025E+00 M,  1.528E+00 M,  7.945E-01 M,  4.445E-01 M,  1.557E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  4.199E-03 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after  10.0 seconds if the initial concentration is 2.767 M?,  2.479E+00 M,  2.653E+00 M,  2.725E+00 M,  2.544E+00 M,  2.710E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  4.199E-03 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after  30.0 seconds if the initial concentration is 2.767 M?,  2.052E+00 M,  2.440E+00 M,  2.641E+00 M,  2.151E+00 M,  2.598E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  4.199E-03 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after  50.0 seconds if the initial concentration is 2.767 M?,  1.750E+00 M,  2.243E+00 M,  2.557E+00 M,  1.818E+00 M,  2.491E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  4.199E-03 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after  70.0 seconds if the initial concentration is 2.767 M?,  1.526E+00 M,  2.062E+00 M,  2.473E+00 M,  1.537E+00 M,  2.389E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  4.199E-03 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after  90.0 seconds if the initial concentration is 2.767 M?,  1.353E+00 M,  1.896E+00 M,  2.389E+00 M,  1.300E+00 M,  2.291E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  4.199E-03 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after 110.0 seconds if the initial concentration is 2.767 M?,  1.215E+00 M,  1.744E+00 M,  2.305E+00 M,  1.099E+00 M,  2.196E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  4.280E-04 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after  10.0 seconds if the initial concentration is 2.592 M?,  2.564E+00 M,  2.581E+00 M,  2.588E+00 M,  2.570E+00 M,  2.587E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  4.280E-04 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after  30.0 seconds if the initial concentration is 2.592 M?,  2.509E+00 M,  2.559E+00 M,  2.580E+00 M,  2.527E+00 M,  2.576E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  4.280E-04 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after  50.0 seconds if the initial concentration is 2.592 M?,  2.456E+00 M,  2.538E+00 M,  2.571E+00 M,  2.484E+00 M,  2.565E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  4.280E-04 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after  70.0 seconds if the initial concentration is 2.592 M?,  2.406E+00 M,  2.516E+00 M,  2.562E+00 M,  2.442E+00 M,  2.554E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  4.280E-04 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after  90.0 seconds if the initial concentration is 2.592 M?,  2.357E+00 M,  2.494E+00 M,  2.554E+00 M,  2.400E+00 M,  2.543E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  4.280E-04 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after 110.0 seconds if the initial concentration is 2.592 M?,  2.310E+00 M,  2.473E+00 M,  2.545E+00 M,  2.359E+00 M,  2.532E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  3.750E-03 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after  10.0 seconds if the initial concentration is 2.298 M?,  2.116E+00 M,  2.214E+00 M,  2.261E+00 M,  2.132E+00 M,  2.255E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  3.750E-03 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after  30.0 seconds if the initial concentration is 2.298 M?,  1.826E+00 M,  2.054E+00 M,  2.186E+00 M,  1.835E+00 M,  2.172E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  3.750E-03 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after  50.0 seconds if the initial concentration is 2.298 M?,  1.606E+00 M,  1.905E+00 M,  2.111E+00 M,  1.580E+00 M,  2.093E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  3.750E-03 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after  70.0 seconds if the initial concentration is 2.298 M?,  1.433E+00 M,  1.768E+00 M,  2.036E+00 M,  1.360E+00 M,  2.016E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  3.750E-03 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after  90.0 seconds if the initial concentration is 2.298 M?,  1.294E+00 M,  1.640E+00 M,  1.961E+00 M,  1.170E+00 M,  1.941E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  3.750E-03 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after 110.0 seconds if the initial concentration is 2.298 M?,  1.180E+00 M,  1.521E+00 M,  1.886E+00 M,  1.007E+00 M,  1.870E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  4.982E-03 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after  10.0 seconds if the initial concentration is 2.648 M?,  2.339E+00 M,  2.519E+00 M,  2.598E+00 M,  2.397E+00 M,  2.583E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  4.982E-03 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after  30.0 seconds if the initial concentration is 2.648 M?,  1.897E+00 M,  2.280E+00 M,  2.498E+00 M,  1.964E+00 M,  2.457E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  4.982E-03 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after  50.0 seconds if the initial concentration is 2.648 M?,  1.596E+00 M,  2.064E+00 M,  2.399E+00 M,  1.609E+00 M,  2.338E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  4.982E-03 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after  70.0 seconds if the initial concentration is 2.648 M?,  1.377E+00 M,  1.868E+00 M,  2.299E+00 M,  1.318E+00 M,  2.224E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  4.982E-03 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after  90.0 seconds if the initial concentration is 2.648 M?,  1.211E+00 M,  1.691E+00 M,  2.199E+00 M,  1.080E+00 M,  2.116E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  4.982E-03 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after 110.0 seconds if the initial concentration is 2.648 M?,  1.080E+00 M,  1.531E+00 M,  2.100E+00 M,  8.850E-01 M,  2.013E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  2.110E-03 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after  10.0 seconds if the initial concentration is 2.279 M?,  2.175E+00 M,  2.232E+00 M,  2.258E+00 M,  2.185E+00 M,  2.255E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  2.110E-03 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after  30.0 seconds if the initial concentration is 2.279 M?,  1.992E+00 M,  2.140E+00 M,  2.216E+00 M,  2.008E+00 M,  2.208E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  2.110E-03 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after  50.0 seconds if the initial concentration is 2.279 M?,  1.837E+00 M,  2.051E+00 M,  2.174E+00 M,  1.846E+00 M,  2.162E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  2.110E-03 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after  70.0 seconds if the initial concentration is 2.279 M?,  1.705E+00 M,  1.966E+00 M,  2.132E+00 M,  1.696E+00 M,  2.117E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  2.110E-03 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after  90.0 seconds if the initial concentration is 2.279 M?,  1.591E+00 M,  1.885E+00 M,  2.089E+00 M,  1.559E+00 M,  2.073E+00 M
A second order reaction<p>2 A --> products<p>has a rate constant k =  2.110E-03 M<sup>-1</sup> s<sup>-1</sup>. What is the concentration after 110.0 seconds if the initial concentration is 2.279 M?,  1.491E+00 M,  1.807E+00 M,  2.047E+00 M,  1.433E+00 M,  2.030E+00 M
